"subject";"product";"rep";"Energizing";"Familiarity";"Liking";"Relaxing";"Wanting"
"3788";"S119";"I31b";"1";1;3;1;1;1
"3789";"S119";"I32a";"1";2;4;5;3;5
"3790";"S119";"I32b";"1";2;4;5;3;5
"3791";"S119";"I3N";"1";2;5;5;4;5
"3792";"S119";"I41a";"1";1;4;1;1;1
"3793";"S119";"I41b";"1";1;2;2;1;1
"3794";"S119";"I42a";"1";3;5;5;4;5
"3795";"S119";"I42b";"1";1;5;2;1;1
"3796";"S119";"I4N";"1";3;5;4.5;3;4
"3797";"S119";"O1";"1";1;5;5;4;5
"3798";"S119";"O10";"1";2;5;5;5;5
"3799";"S119";"O11";"1";1;5;3;1;3
"3800";"S119";"O12";"1";2;5;5;4;5
"3801";"S119";"O2";"1";1;5;4;1;3
"3802";"S119";"O3";"1";1;5;5;3;4
"3803";"S119";"O4";"1";1;4;1;1;1
"3804";"S119";"O5";"1";2;5;5;5;5
"3805";"S119";"O6";"1";2;4;3;2;3
"3806";"S119";"O7";"1";4;5;5;2;5
"3807";"S119";"O8";"1";4;5;5;3;4
"3808";"S119";"O9";"1";1;4;2;1;2
"3809";"S120";"I11a";"1";1;1;1;1;1
"3810";"S120";"I11b";"1";1;1;1;1;1
"3811";"S120";"I12a";"1";5;5;5;5;5
"3812";"S120";"I12b";"1";4;4;4;4;4
"3813";"S120";"I1N";"1";5;5;5;5;5
"3814";"S120";"I21a";"1";2;2;2;2;2
"3815";"S120";"I21b";"1";3;3;3;3;3
"3816";"S120";"I22a";"1";5;5;5;5;5
"3817";"S120";"I22b";"1";5;5;5;5;5
"3818";"S120";"I2N";"1";4.5;4.5;4.5;4.5;4.5
"3819";"S120";"I31a";"1";2;3;3;2;3
"3820";"S120";"I31b";"1";4;4;4;4;4
"3821";"S120";"I32a";"1";5;5;5;5;5
"3822";"S120";"I32b";"1";5;5;5;5;5
"3823";"S120";"I3N";"1";5;5;5;5;5
"3824";"S120";"I41a";"1";1;5;1;1;1
"3825";"S120";"I41b";"1";1;5;1;1;1
"3826";"S120";"I42a";"1";4;5;5;4;5
"3827";"S120";"I42b";"1";5;5;5;5;5
"3828";"S120";"I4N";"1";4.5;5;5;4.5;5
"3829";"S120";"O1";"1";4;4;4;4;4
"3830";"S120";"O10";"1";5;5;5;5;5
"3831";"S120";"O11";"1";5;5;5;5;5
"3832";"S120";"O12";"1";4;5;5;4;3
"3833";"S120";"O2";"1";5;5;5;5;5
"3834";"S120";"O3";"1";5;5;5;5;5
"3835";"S120";"O4";"1";2;4;2;2;2
"3836";"S120";"O5";"1";2;3;2;2;2
"3837";"S120";"O6";"1";1;1;1;1;1
"3838";"S120";"O7";"1";5;5;5;5;5
"3839";"S120";"O8";"1";4;4;4;5;2
"3840";"S120";"O9";"1";1;2;1;1;1
